latitude,longitude
33.59881575,-111.9817097
33.5994634,-117.1758561
33.599897,-117.2815063
33.599897,-117.2815063
33.60022189,-86.64006744
33.6011586,-84.3793069
33.6016429,-117.8996274
33.60246539,-117.6915776
33.60342806,-117.6931267
33.6048232,-111.7179357
33.6059569,-111.719139
33.6060031,-78.9730887
33.60611,-112.0361156
33.6067139,-86.796718
33.606813,-111.718742
33.6086538,-112.2400118
33.6086538,-112.2400118
33.609515,-112.2632918
33.6097652,-117.9296729
33.609811,-112.119194
33.61015487,-112.1343214
33.6108408,-111.9791027
33.6110121,-112.1004482
33.61107636,-114.5898895
33.611175,-112.1648634
33.61151301,-117.9288638
33.6115546,-117.9287741
33.6122679,-117.9293
33.6122679,-117.9293
33.6122679,-117.9293
33.6125918,-86.7975593
33.612849,-97.1271816
33.61319558,-83.8302898
33.61319558,-83.8302898
33.61344988,-78.97975198
33.613721,-86.838087
33.613726,-85.790798
33.6137826,-117.7077769
33.6141744,-85.804131
33.6142272,-85.8041065
33.614406,-78.9790333
33.61441654,-78.97878172
33.6147776,-117.2585561
33.6147776,-117.2585561
33.6147776,-117.2585561
33.6150052,-117.6809551
33.6154866,-111.9116185
33.6154971,-86.6177512
33.61579132,-117.9288025
33.615796,-117.928781
33.615796,-117.928781
33.61615248,-117.6802114
33.6163294,-117.7086728
33.6169273,-111.909113
33.6170591,-117.9304309
33.6170591,-117.9304309
33.61742648,-117.7015283
33.6174388,-117.7068159
33.6175814,-78.977153
33.61868429,-111.8963485
33.62066901,-96.61060833
33.620901,-117.7022356
33.6215977,-117.6926653
33.6215977,-117.6926653
33.62185978,-117.6968737
33.622784,-111.891987
33.622784,-111.891987
33.623582,-117.6972884
33.62365,-111.978418
33.62410916,-97.13571857
33.6242429,-97.1443182
33.6244065,-112.1297379
33.62527433,-117.9277051
33.625635,-84.354692
33.62567788,-117.9475047
33.6257008,-84.3546905
33.6259259,-117.9477988
33.6259259,-117.9477988
33.6266013,-112.1341697
33.6272742,-117.2902835
33.6273462,-111.995345
33.6274071,-112.0998243
33.6274071,-112.0998243
33.6276197,-117.7247699
33.6292337,-112.3679279
33.6301042,-117.7042759
33.63015185,-112.030256
33.6301699,-117.704272
33.63038,-112.0301
33.630436,-117.906978
33.63219859,-117.9146172
33.6337182,-112.341508
33.63408,-79.0047
33.63474,-84.03367
33.63491404,-86.7274188
33.6356648,-86.7276501
33.63607902,-111.8818688
33.63632951,-112.3582526
33.6363628,-112.3582774
33.636807,-112.013865
33.63682702,-117.6089116
33.6372047,-111.8820747
33.6372047,-111.8820747
33.6372047,-111.8820747
33.637664,-86.807456
33.637664,-86.807456
33.637664,-86.807456
33.637928,-111.883002
33.637984,-117.734636
33.6380727,-112.2953767
33.638553,-112.262725
33.638865,-112.135459
33.6389823,-117.9215509
33.6389823,-117.9215509
33.6389875,-112.1534515
33.6391378,-112.3904644
33.6392767,-112.1500165
33.6396081,-112.1374082
33.63976676,-112.1683623
33.639942,-117.9194887
33.6401174,-97.1333296
33.6401174,-97.1333296
33.6402242,-112.0205273
33.64031546,-112.4220201
33.6404649,-112.4258467
33.6405631,-112.1109469
33.64073026,-117.1751366
33.6413706,-117.9181063
33.6417888,-111.9947311
33.6418007,-111.9947286
33.643063,-112.231207
33.643152,-117.931121
33.64817808,-117.6861574
33.6494416,-117.8314961
33.6498806,-85.58741174
33.6510603,-117.7457549
33.651339,-85.136812
33.6526148,-84.007634
33.652664,-112.234348
33.6532168,-112.1004027
33.6536166,-112.1352214
33.6545545,-84.3987137
33.654973,-117.917723
33.6556014,-117.7014603
33.6556548,-112.0120158
33.6559721,-112.13388
33.6567385,-117.908454
33.6570771,-117.9079951
33.6574718,-117.901686
33.657774,-118.000962
33.6587953,-117.9725706
33.660575,-117.999188
33.6612901,-86.4292491
33.661707,-95.550955
33.6619147,-117.9985778
33.6625789,-117.3008879
33.662594,-112.030244
33.6627388,-112.1875918
33.6627388,-112.1875918
33.66322633,-95.52683254
33.6667982,-78.91562
33.666908,-117.749566
33.6670136,-117.7488629
33.667716,-117.883263
33.6696193,-117.9209898
33.67209,-78.907318
33.67264796,-117.2545849
33.672831,-86.411713
33.6758498,-112.0303802
33.6763448,-117.8558316
33.6788267,-117.8453386
33.678908,-117.90671
33.6796142,-117.893721
33.6802116,-117.9541539
33.6816287,-117.8866833
33.6816287,-117.8866833
33.68243078,-117.7236057
33.6832055,-117.8530372
33.683753,-96.5846849
33.683853,-117.2056126
33.683853,-117.2056126
33.6845162,-117.9880033
33.6850021,-117.3656304
33.6850073,-117.9882157
33.6851817,-84.2002677
33.6860754,-117.9539622
33.6870434,-112.1012556
33.6887599,-78.8876121
33.6895499,-86.685895
33.6901291,-86.6855215
33.690411,-78.88561
33.69048119,-78.88578092
33.69054194,-78.88562843
33.6912167,-117.8306892
33.691463,-117.864196
33.69160452,-117.8407806
33.6919289,-117.8563718
33.6928505,-117.9885822
33.6936119,-117.3349501
33.6937137,-96.5770196
33.6951003,-80.2090362
33.6960209,-117.9190193
33.6989602,-117.9163723
33.7004401,-117.9095623
33.7004852,-117.8879681
33.700971,-117.9868532
33.700971,-117.9868532
33.700971,-117.9868532
33.7010606,-117.9892489
33.7017005,-117.8464551
33.7021197,-117.9187894
33.7021197,-117.9187894
33.70246281,-117.9180032
33.7029273,-78.9010944
33.703394,-117.88562
33.7044406,-117.8531352
33.7049402,-117.8537138
33.706157,-117.8065494
33.706719,-117.806347
33.7073908,-117.7666567
33.7074788,-117.7795487
33.70756599,-117.0844585
33.70764247,-78.90729251
33.7079069,-116.2666374
33.7085056,-111.849309
33.708704,-116.279421
33.7087967,-117.996274
33.708895,-116.2403697
33.7091847,-117.9536697
33.709523,-117.9957828
33.709523,-117.9957828
33.7096197,-117.9278786
33.7100175,-117.9549592
33.710397,-78.862998
33.7104379,-117.9197989
33.710593,-112.2655093
33.7122203,-118.0636082
33.7122203,-118.0636082
33.7124178,-118.0638724
33.7124906,-118.0643922
33.7126158,-117.8721676
33.7143468,-117.9289493
33.71438415,-118.0248036
33.71510069,-116.221215
33.715199,-84.532848
33.71533807,-117.9790389
33.715378,-117.924133
33.7164646,-117.9637038
33.7164646,-117.9637038
33.71677598,-118.0094531
33.7168575,-117.9996337
33.718689,-117.903591
33.7202611,-117.8279542
33.7207385,-117.8253518
33.72164199,-116.3817372
33.7216466,-116.3754667
33.7216534,-116.3696807
33.7216534,-116.3696807
33.72169807,-116.3886858
33.7217067,-116.3743839
33.7217067,-116.3743839
33.721771,-117.8263142
33.723162,-117.918105
33.7234297,-117.9546776
33.72365394,-116.395901
33.7241087,-118.0416443
33.7249095,-118.0006761
33.7251302,-84.7636297
33.7274011,-117.9007993
33.7284471,-84.75296214
33.728461,-84.752972
33.7299683,-118.0037213
33.73235308,-84.91926312
33.7330595,-117.8279415
33.7330595,-117.8279415
33.73309475,-117.8279884
33.7337292,-84.3499886
33.7337292,-84.3499886
33.7337292,-84.3499886
33.733871,-117.828321
33.73395301,-84.34939563
33.7342639,-117.8152652
33.7346547,-116.2332467
33.734723,-118.28381
33.734723,-118.28381
33.7349629,-118.2927103
33.7354932,-117.9547364
33.7360619,-118.2922461
33.736378,-118.287552
33.7368062,-117.8247625
33.737744,-117.989825
33.737759,-117.989498
33.737775,-117.8673268
33.7384104,-117.8249493
33.7385499,-118.2882085
33.738695,-118.286771
33.7390629,-84.3678749
33.739188,-96.532454
33.73924911,-84.41824914
33.7400281,-84.3448011
33.7403597,-84.3486853
33.7405944,-117.8193412
33.7415074,-118.2922326
33.74173908,-84.36846782
33.7418548,-117.8203528
33.74271844,-118.2875714
33.7432461,-118.0342974
33.7433146,-118.0003209
33.743449,-118.288243
33.743984,-84.403906
33.7441888,-87.0449986
33.7446488,-117.9571852
33.744846,-118.023241
33.7454253,-117.8605911
33.7455731,-117.8678338
33.7457154,-117.8195031
33.7457734,-117.9221225
33.746162,-96.545742
33.7462263,-117.834232
33.746743,-84.374176
33.74754509,-116.8973204
33.747818,-117.8662465
33.748365,-117.910109
33.7484882,-117.8695209
33.7484882,-117.8695209
33.749113,-117.918455
33.749113,-117.918455
33.74942965,-97.13419483
33.74949525,-97.13419677
33.7505129,-84.7353954
33.75083826,-117.9812336
33.751266,-117.955731
33.7531742,-118.3090264
33.75425451,-117.9898381
33.7550235,-117.989471
33.7551977,-116.9587031
33.7559115,-118.1202179
33.7559432,-117.9384785
33.7563813,-87.0614992
33.7580941,-118.3124778
33.7584114,-118.0155513
33.7584114,-118.0155513
33.7584114,-118.0155513
33.7584114,-118.0155513
33.7584114,-118.0155513
33.7584114,-118.0155513
33.758978,-118.0270037
33.7589952,-118.0139014
33.759023,-118.0138055
33.75909476,-118.1313043
33.7592092,-118.0247798
33.7593199,-117.992355
33.75932,-117.9923287
33.7593202,-117.992355
33.7594708,-78.9670044
33.7594708,-78.9670044
33.75950023,-118.1324721
33.75953269,-85.77815324
33.7595975,-117.9426073
33.7597191,-117.8273408
33.75981812,-85.77700526
33.7601074,-117.8331935
33.760178,-96.56224
33.7601899,-117.9203629
33.760203,-117.8415162
33.760311,-117.871338
33.760639,-96.561018
33.76072724,-118.1349072
33.7618988,-116.4419385
33.762619,-96.5792301
33.7631977,-84.3516188
33.7634016,-84.3513845
33.7636765,-78.9737749
33.7645496,-84.3502812
33.7647471,-84.3497739
33.76566081,-117.836395
33.76566261,-118.159143
33.7673207,-117.972796
33.767947,-118.0069
33.768881,-85.891738
33.7694578,-118.1924088
33.7694578,-118.1924088
33.7695782,-117.9557614
33.76972084,-117.9554968
33.7703576,-118.1928222
33.770586,-84.383618
33.7713268,-118.1925237
33.7719944,-118.1674792
33.7719944,-118.1674792
33.7723537,-118.0235882
33.7723537,-118.0235882
33.77322217,-118.0081479
33.7732436,-118.008163
33.7732436,-118.008163
33.77324809,-118.0081724
33.773253,-118.008174
33.77326676,-118.0081593
33.7735144,-117.22956
33.7735144,-117.22956
33.7735144,-117.22956
33.7735609,-117.9596437
33.77363178,-118.0215774
33.773675,-117.948139
33.77379222,-117.9554129
33.7740007,-117.8652054
33.7741422,-117.9415596
33.7743378,-117.941335
33.77460656,-117.8700439
33.7746414,-117.9216052
33.7747787,-117.8998068
33.7751469,-117.8672024
33.7751989,-84.2948732
33.7756113,-117.918136
33.7756489,-118.1499723
33.7757578,-117.8698542
33.7763203,-117.8692674
33.7768071,-118.0018395
33.7769054,-118.0017344
33.78157698,-84.40500788
33.7820963,-117.2443556
33.7822693,-118.0302511
33.7824765,-118.147939
33.78265522,-118.1831302
33.783084,-117.8935596
33.783084,-117.8935596
33.7834494,-117.8457956
33.7835756,-117.8673121
33.7840994,-118.1335613
33.7870079,-117.9580378
33.7870534,-117.8198213
33.7871157,-118.3080755
33.7876586,-117.8534269
33.7877826,-117.8202556
33.7877944,-117.8531119
33.7878467,-117.9628528
33.7880151,-117.815618
33.78808,-116.4800692
33.78808,-116.4800692
33.788167,-117.8541625
33.78817253,-117.8541425
33.7891164,-118.3131213
33.78920095,-118.3124916
33.7894248,-118.1078185
33.7894698,-118.3115365
33.789851,-118.179567
33.79111791,-83.74423295
33.7932842,-117.8861434
33.79352141,-118.0108023
33.7949518,-118.1254271
33.79500649,-117.7717953
33.79505219,-117.7728203
33.7957752,-118.2965121
33.795839,-117.916996
33.7964533,-117.9403106
33.7964533,-117.9403106
33.7964533,-117.9403106
33.79747439,-118.2977218
33.798176,-117.98278
33.7983636,-118.3117686
33.7983636,-118.3117686
33.7986337,-118.1898544
33.7987441,-117.9346494
33.7990131,-112.0651835
33.7997747,-112.1262084
33.8017659,-117.1455862
33.8024549,-117.9751825
33.8024556,-117.9627624
33.8024802,-78.7274482
33.80272443,-78.72732776
33.8030603,-118.008875
33.8031586,-117.9978805
33.8037185,-117.9402407
33.803732,-117.940224
33.80410933,-117.8662831
33.80412,-118.216362
33.80412,-118.216362
33.8045041,-117.8823833
33.80454993,-118.2134947
33.80587146,-118.3581915
33.8069245,-118.3547758
33.8078245,-118.3279233
33.8087172,-117.8612797
33.808922,-118.174737
33.8089471,-117.8337462
33.8089508,-117.8391024
33.80903342,-84.41283596
33.8091425,-118.275518
33.8091425,-118.275518
33.8091425,-118.275518
33.809405,-118.275666
33.8098014,-84.4163767
33.8101318,-118.1083794
33.81131261,-117.5069017
33.811542,-79.01609
33.8118602,-117.5068516
33.8118602,-117.5068516
33.8129135,-118.2756635
33.81349786,-84.35356678
33.8139469,-116.4560114
33.814911,-116.528709
33.815395,-116.474856
33.8165048,-117.8369943
33.8166331,-118.0020628
33.8166491,-118.0020631
33.8171002,-84.3351396
33.8172037,-117.9758126
33.817663,-118.0607095
33.817979,-117.976142
33.817979,-117.976142
33.8186306,-84.3742703
33.8194454,-84.3518336
33.8195743,-118.388694
33.8195743,-118.388694
33.8195743,-118.388694
33.8197092,-117.9405907
33.8199365,-118.3512217
33.820512,-117.9418
33.8208391,-118.3285102
33.8226878,-117.8359827
33.8226878,-117.8359827
33.823462,-117.515422
33.8235741,-84.1101911
33.8235741,-84.1101911
33.8237261,-117.9163946
33.8243054,-116.5468095
33.82443,-81.070694
33.8244736,-116.5468102
33.824637,-117.86104
33.8246756,-117.8613663
33.825596,-78.683698
33.826068,-117.9584002
33.826197,-118.2912912
33.8268189,-118.0843166
33.8271726,-118.2765476
33.82730569,-117.9595449
33.8274514,-117.9410251
33.8277477,-117.9595435
33.8279474,-117.9589658
33.82797383,-118.1851345
33.8291156,-118.0287466
33.8292346,-84.5758109
33.8304298,-118.2901423
33.83126617,-118.0228737
33.8313433,-118.2902651
33.8313535,-118.2598611
33.8314845,-118.0384357
33.8316341,-117.995893
33.8317215,-117.9722352
33.831743,-117.99959
33.831743,-117.99959
33.83189302,-118.073121
33.831952,-118.2859438
33.8321394,-118.0390095
33.8321484,-117.9541171
33.8322427,-118.3107545
33.83226231,-117.9539824
33.83228014,-118.0814517
33.8324707,-117.9984261
33.8325858,-118.328979
33.83259722,-118.1270166
33.83266,-118.127176
33.8326624,-118.0720104
33.83288172,-117.9277344
33.833057,-117.9276483
33.83306719,-117.9278952
33.8332331,-117.9586105
33.8336574,-118.141807
33.8359457,-117.9160537
33.8359859,-117.9158836
33.8361359,-118.2379373
33.8366057,-117.9941073
33.837901,-84.2003749
33.8380085,-117.9941518
33.8380632,-118.3483054
33.83806756,-117.9583664
33.83831687,-118.3533093
33.838522,-118.3757293
33.838545,-118.376652
33.83883977,-117.9755825
33.83887291,-117.9755825
33.83889268,-117.9755956
33.83936694,-117.9758259
33.840544,-118.1765211
33.8412428,-117.9421333
33.84296233,-84.05931573
33.8432193,-117.5323357
33.8433004,-117.5377924
33.8437356,-84.2547156
33.8437356,-84.2547156
33.8443758,-84.2036844
33.8450507,-83.9088398
33.8452421,-84.5014312
33.8463259,-118.1604235
33.8463357,-116.4753568
33.846503,-118.168529
33.84693302,-118.1161474
33.8470331,-118.1245098
33.8476113,-118.2124428
33.8476238,-117.998726
33.8476238,-117.998726
33.8482695,-117.8891015
33.8483607,-87.2898657
33.8487754,-117.9587699
33.84941991,-87.27500153
33.84968237,-84.25511397
33.85034463,-117.8556498
33.85041562,-117.8558055
33.8505626,-117.8543517
33.850872,-84.21311
33.850872,-84.21311
33.8513321,-118.3909347
33.8515066,-117.7922163
33.8519083,-84.208866
33.8528872,-86.817677
33.854556,-118.19012
33.8548753,-84.2167777
33.8575347,-118.3541337
33.8580807,-118.3908204
33.858158,-118.07313
33.8581712,-118.36339
33.8582483,-118.0850232
33.8583079,-118.0264785
33.85831928,-118.0698849
33.85832661,-118.0265606
33.8583469,-117.9989826
33.8584697,-117.7910538
33.8588185,-118.1596071
33.85946497,-117.918655
33.860151,-117.924683
33.860151,-117.924683
33.8605179,-118.12428
33.8605925,-118.1538906
33.860901,-117.842743
33.861368,-117.83082
33.8614432,-117.8502086
33.8614432,-117.8502086
33.8618024,-84.5174666
33.8624086,-118.2662644
33.8632991,-83.9630006
33.8632991,-83.9630006
33.8632991,-83.9630006
33.8632991,-83.9630006
33.8637127,-84.53610506
33.8640647,-118.1766294
33.8645418,-117.9069132
33.864991,-117.890004
33.865455,-117.88809
33.8656118,-118.3169947
33.865913,-118.3754131
33.867168,-84.627729
33.8675143,-117.9981181
33.8684051,-117.8296394
33.86904144,-117.8729172
33.8691643,-117.941141
33.86935106,-117.8484673
33.869518,-117.989925
33.8700771,-117.9346225
33.8703507,-117.9243716
33.8708141,-84.53601
33.8708451,-117.924197
33.8708854,-117.9240357
33.8710693,-117.9069831
33.8714145,-117.925452
33.8714409,-84.0162498
33.8714775,-118.081447
33.8716144,-118.3811615
33.87199949,-118.3511012
33.87218965,-118.3549035
33.8728878,-117.8697661
33.872984,-117.997853
33.87303478,-118.3617986
33.8731686,-117.5301561
33.8731693,-118.3808392
33.8732053,-117.5301739
33.8732138,-117.874575
33.8732213,-118.3810387
33.8732346,-117.530146
33.8733037,-117.9307584
33.87357065,-118.3001576
33.8737267,-117.9041508
33.87373748,-117.9041094
33.8738112,-117.9110883
33.8738112,-117.9110883
33.87399785,-117.9113621
33.8741388,-117.9067918
33.874159,-84.529307
33.87437991,-117.9004487
33.8746195,-117.8875522
33.8746591,-118.1318031
33.8748354,-118.1187293
33.874885,-78.619955
33.8753887,-118.1169805
33.875495,-84.7618914
33.8755797,-117.9187696
33.875999,-117.569173
33.8764861,-117.9242216
33.87648796,-84.47020199
33.876496,-118.345382
33.8769695,-118.1257737
33.8769695,-118.1257737
33.8769695,-118.1257737
33.8778526,-117.5199629
33.8780026,-117.5936692
33.8790473,-118.1252066
33.8792261,-117.5824098
33.8793035,-117.5823279
33.8794608,-117.5946862
33.881061,-117.522779
33.88132261,-84.21997704
33.88154518,-84.21884736
33.8816818,-118.1170117
33.8816818,-118.1170117
33.88171743,-118.1172263
33.8819991,-84.1619644
33.8822014,-118.1260185
33.88255307,-118.325936
33.8828129,-117.3668953
33.8831817,-84.2867347
33.883289,-118.3521195
33.8835496,-84.4805151
33.88560104,-118.1048889
33.8856898,-84.7320819
33.8859174,-118.1666559
33.8859175,-117.3490739
33.8859463,-84.2563334
33.8861072,-117.5660772
33.8863577,-84.2554722
33.8869461,-84.7388723
33.887154,-118.250314
33.887154,-118.250314
33.887154,-118.250314
33.887154,-118.250314
33.887237,-118.3525744
33.887237,-118.3525744
33.887464,-118.313984
33.8876317,-118.1505587
33.8880558,-117.8410748
33.8881043,-118.3267701
33.8883715,-117.8413783
33.88866396,-84.47499868
33.889225,-118.352082
33.8894116,-78.6912423
33.88941202,-117.5039468
33.889566,-117.871019
33.889729,-118.15016
33.890413,-118.304527
33.890529,-84.061207
33.891322,-78.574657
33.8918772,-118.2999005
33.8920468,-84.2988126
33.892558,-84.75317
33.8932789,-118.3091306
33.8948372,-117.8722523
33.89495743,-117.8716625
33.8955671,-94.8111126
33.8956319,-84.1410077
33.8956319,-84.1410077
33.8967079,-117.562406
33.8967079,-117.562406
33.8967312,-117.4726677
33.8974839,-118.0091611
33.8976289,-118.0455923
33.8978017,-118.3265015
33.89841569,-118.126575
33.899474,-78.699149
33.90071925,-84.47784899
33.901022,-118.3169714
33.9011914,-118.1173323
33.90129199,-118.3000718
33.9019649,-118.029562
33.9019784,-118.0294083
33.9019784,-118.0294083
33.9019784,-118.0294083
33.9039261,-118.2097408
33.904171,-117.5621448
33.904328,-84.466526
33.9048408,-84.3785766
33.90522658,-117.4747433
33.906178,-117.562285
33.9073619,-117.4708563
33.908692,-117.560486
33.9093647,-117.5830544
33.9093647,-117.5830544
33.90969387,-118.0757242
33.9100078,-118.1163263
33.9105241,-117.465359
33.9108207,-117.8892962
33.9108781,-96.4604495
33.9124048,-84.1144482
33.9126078,-117.9021759
33.9126689,-117.9022395
33.9131771,-117.4629883
33.914276,-117.895246
33.9144576,-117.4619247
33.91495752,-117.3284108
33.9149589,-117.9707952
33.915315,-117.885999
33.9156258,-118.0117697
33.916205,-118.2308017
33.9163705,-117.2711937
33.9163705,-117.2711937
33.9164109,-117.9612132
33.9166215,-117.2425065
33.9166215,-117.2425065
33.9167155,-118.1347678
33.9167306,-117.9115694
33.9167845,-118.2818052
33.916859,-118.099896
33.9174521,-83.9983127
33.9176714,-117.8903877
33.9176888,-118.089489
33.9180459,-117.24863
33.9180532,-118.3520924
33.9184866,-117.9038041
33.9201871,-84.209818
33.9201871,-84.209818
33.9202915,-83.973238
33.9203187,-84.3856906
33.92078325,-117.445284
33.9212141,-117.5593236
33.921563,-78.0202677
33.9217467,-84.340931
33.921926,-117.4436391
33.9221617,-83.4413976
33.9227154,-84.0164602
33.923975,-118.025192
33.9241377,-117.919334
33.9246851,-118.0233265
33.92508129,-116.9105933
33.9253431,-116.8781797
33.925402,-117.929966
33.926019,-118.026878
33.927527,-84.0592379
33.9287867,-89.0071914
33.9294693,-118.3241712
33.92953703,-118.1213017
33.9296,-116.979751
33.930369,-118.262834
33.930393,-84.379047
33.9304622,-118.1135754
33.9305018,-118.4162663
33.930513,-118.2628122
33.9306352,-117.9952652
33.9313504,-118.1145427
33.931463,-116.969823
33.9320558,-118.1386884
33.9322265,-117.9787257
33.9322304,-117.9667401
33.93227361,-117.9317291
33.93232646,-117.9317572
33.9327331,-84.0695961
33.93449126,-84.72421449
33.93536629,-84.3804052
33.9356234,-118.3529382
33.9356932,-86.0240265
33.9360993,-83.9592956
33.9362561,-84.376584
33.9362854,-84.3787463
33.936946,-117.556966
33.93779577,-117.2284955
33.938646,-83.47753
33.93881011,-117.9388988
33.9388728,-117.2284365
33.9391307,-84.0161177
33.93929546,-117.5483805
33.9394267,-117.969536
33.9395494,-117.2606254
33.9398478,-117.2885696
33.9402134,-118.1548901
33.9405963,-118.1345716
33.9416027,-84.5226019
33.9416143,-118.0531176
33.941956,-96.42014
33.9421241,-84.5229571
33.9428429,-118.1948907
33.9432179,-118.2050169
33.943442,-117.2607038
33.9435531,-118.1354469
33.9435728,-118.2004573
33.9437658,-83.4675227
33.94426607,-96.4188525
33.9444406,-117.2254761
33.9445162,-117.2810403
33.9456628,-118.1181696
33.9457111,-84.6230385
33.9457572,-118.1182051
33.9463161,-117.4515195
33.9463343,-117.4523103
33.9465836,-117.4771104
33.948548,-118.024016
33.94870958,-81.10110555
33.948764,-84.0827379
33.94932504,-118.121146
33.9495984,-84.333105
33.9496711,-84.3331895
33.9501009,-83.406136
33.9518646,-118.0285335
33.9518695,-118.0285565
33.9523074,-118.06323
33.95267113,-118.1147402
33.95315288,-80.37553697
33.9533258,-84.1312237
33.95345549,-117.3955985
33.9537537,-84.0553098
33.95564155,-117.3306006
33.9563851,-84.1334249
33.9578902,-118.0374272
33.9578902,-118.0374272
33.9582989,-83.375108
33.9584346,-118.3939655
33.9592816,-86.0362355
33.95942486,-118.1402385
33.95949523,-118.4477411
33.9603757,-118.0295436
33.9603757,-118.0295436
33.9603757,-118.0295436
33.9604098,-118.0295709
33.9617046,-118.3499565
33.9619076,-118.4214024
33.9629006,-118.0319863
33.9629993,-78.3998695
33.963546,-118.083714
33.9641607,-118.3524836
33.9647377,-118.0351511
33.964896,-80.941156
33.966917,-84.801532
33.9675305,-84.4877731
33.9696339,-117.7355057
33.97041216,-84.35866602
33.9707514,-118.0685449
33.97125807,-118.0661423
33.9717278,-118.4252381
33.9732286,-118.1873981
33.97338283,-81.13517951
33.9734553,-117.3263893
33.9744163,-118.2788
33.9754214,-117.3421206
33.9761238,-117.9053395
33.9768316,-117.4589548
33.9771384,-84.1616821
33.97796681,-118.0375677
33.97805945,-118.0371054
33.9781845,-118.0370546
33.98065216,-84.08075506
33.98208626,-117.8977203
33.984271,-117.364973
33.984494,-118.0959747
33.98453903,-117.377861
33.984541,-117.377858
33.9846508,-118.3950507
33.9854413,-118.395128
33.9856214,-118.1323304
33.9863501,-117.954086
33.98655219,-83.98489167
33.9866148,-117.3406157
33.9868757,-81.0746051
33.9869486,-118.4536019
33.987166,-81.004724
33.9871759,-81.0048065
33.9873649,-117.94323
33.98750206,-117.7162073
33.98752582,-117.8877119
33.9876876,-117.9058249
33.9878769,-117.8913384
33.9879373,-118.1930852
33.9879784,-118.4729529
33.988146,-83.988847
33.98816484,-118.192998
33.9885181,-81.0011213
33.9894919,-118.4758359
33.9907208,-117.3494094
33.9908559,-118.4463255
33.991065,-84.352855
33.991094,-84.352848
33.9925038,-117.9694502
33.9926881,-117.8907796
33.9927113,-118.4233829
33.9930544,-118.4790163
33.9931129,-117.3995605
33.993329,-117.3478601
33.9935867,-117.9274765
33.9943086,-118.3957068
33.994877,-84.526492
33.99610371,-117.6894668
33.996136,-96.390146
33.9963578,-84.5288399
33.9968507,-117.8140718
33.996858,-117.814073
33.9978846,-81.0166621
33.9979963,-118.0762885
33.99924223,-118.4807079
33.999338,-117.878208
33.999338,-117.878208
34.0004989,-84.5994813
34.00068667,-117.7161089
34.0007104,-81.0348144
34.0011714,-84.5993179
34.0014989,-117.7306517
34.00193405,-118.4258423
34.0019457,-118.42584
34.0019967,-86.1119374
34.002249,-118.469407
34.0031217,-117.722853
34.003189,-118.166763
34.0032482,-118.1666973
34.00378216,-117.4988184
34.0040812,-118.1138105
34.0041601,-118.4085309
34.0049912,-96.3895342
34.0053246,-117.0624992
34.0053246,-117.0624992
34.00618009,-84.57131035
34.00618009,-84.57131035
34.0069737,-117.8647016
34.00869398,-117.8849718
34.009024,-117.9571461
34.0100864,-117.8859703
34.0101439,-118.1085793
34.01050408,-117.345128
34.0107401,-84.7521363
34.0108865,-117.3445808
34.0110055,-95.5131723
34.0110492,-85.0627831
34.011562,-81.211389
34.0116055,-117.9625013
34.0118659,-86.0010606
34.011966,-118.1162124
34.0122911,-85.0439875
34.0122911,-85.0439875
34.0126379,-118.495155
34.012782,-118.4832104
34.012782,-118.4832104
34.01355409,-117.9234391
34.0136867,-117.9721766
34.0148252,-118.4073519
34.0149023,-84.6126297
34.0149433,-118.0974792
34.01494989,-118.4073691
34.0150497,-118.4071296
34.015386,-118.345354
34.015402,-84.163723
34.0154719,-118.2800505
34.0155753,-118.1591002
34.0156698,-117.6890708
34.0159712,-118.1380182
34.0174082,-117.5155304
34.0174326,-84.191341
34.0181131,-118.1057074
34.0183668,-117.591253
34.01896622,-117.6930632
34.019129,-117.6809704
34.01920101,-84.61878936
34.01922069,-117.6814744
34.020262,-117.666245
34.02045554,-118.1584244
34.02072,-117.5950517
34.02101108,-117.5957803
34.021402,-118.472039
34.0216834,-118.3719767
34.02233587,-84.14846331
34.0227184,-117.9600332
34.0236091,-117.9175666
34.0237645,-118.1872831
34.0237645,-118.1872831
34.0237645,-118.1872831
34.0237645,-118.1872831
34.0244617,-118.2778731
34.025123,-118.27158
34.025123,-118.27158
34.025123,-118.27158
34.025889,-84.527726
34.0260101,-84.5273863
34.02602,-118.427101
34.0267287,-94.7371148
34.0267287,-94.7371148
34.0268984,-118.2701312
34.0270492,-118.2915174
34.0270492,-118.2915174
34.02709999,-118.2913372
34.027469,-118.4132648
34.0277233,-118.2713677
34.02772853,-117.6496059
34.028157,-84.0433847
34.0285309,-118.291122
34.0285309,-118.291122
34.0285309,-118.291122
34.028535,-117.890631
34.0286998,-118.2752673
34.02875,-118.4717975
34.029707,-117.114217
34.0301789,-84.528473
34.0302031,-84.582596
34.0312698,-118.4468515
34.0315151,-118.446375
34.0315151,-118.446375
34.0320586,-118.2662645
34.0320586,-118.2662645
34.0321839,-117.9144356
34.0321839,-117.9144356
34.0324685,-117.6690606
34.03324465,-117.6678778
34.03388868,-84.6770771
34.0349706,-117.6857844
34.035697,-118.250681
34.0357696,-118.4712694
34.0360313,-84.6769552
34.0364771,-118.2607165
34.03655131,-118.1475093
34.0376487,-117.9838041
34.0385439,-118.4312245
34.0385439,-118.4312245
34.0395416,-84.0533796
34.03982584,-118.6677499
34.039843,-77.895507
34.040037,-118.254563
34.04003906,-118.2545624
